0.004 4.52901 4.52901 2 1 0
0.00435915 4.48962 4.48962 1 1 0
0.00440822 4.4847 4.4847 1 1 0
0.00445827 4.47977 4.47977 1 1 0
0.00450937 4.47485 4.47485 1 1 0
0.00456154 4.46993 4.46993 1 1 0
0.00461483 4.46501 4.46501 1 1 0
0.00466927 4.46008 4.46008 1 1 0
0.00472489 4.45516 4.45516 1 1 0
0.00478173 4.45024 4.45024 1 1 0
0.00483983 4.44532 4.44532 1 1 0
0.00489925 4.4404 4.4404 1 1 0
0.00496001 4.43548 4.43548 1 1 0
0.00502217 4.43055 4.43055 1 1 0
0.00508577 4.42563 4.42563 1 1 0
0.00515086 4.42071 4.42071 1 1 0
0.00521751 4.41579 4.41579 1 1 0
0.00528575 4.41087 4.41087 1 1 0
0.00535565 4.40595 4.40595 1 1 0
0.00542728 4.40103 4.40103 1 1 0
0.00550069 4.39611 4.39611 1 1 0
0.00557595 4.3912 4.3912 1 1 0
0.00565313 4.38628 4.38628 1 1 0
0.0057323 4.38136 4.38136 1 1 0
0.00581355 4.37644 4.37644 1 1 0
0.00589695 4.37152 4.37152 1 1 0
0.00598259 4.36661 4.36661 1 1 0
0.00607056 4.36169 4.36169 1 1 0
0.00616095 4.35678 4.35678 1 1 0
0.00625387 4.35186 4.35186 1 1 0
0.00634941 4.34695 4.34695 1 1 0
0.0064477 4.34203 4.34203 1 1 0
0.00654885 4.33712 4.33712 1 1 0
0.00665298 4.33221 4.33221 1 1 0
0.00676023 4.3273 4.3273 1 1 0
0.00687074 4.32239 4.32239 1 1 0
0.00698466 4.31748 4.31748 2 1 0
0.00710213 4.31257 4.31257 2 1 0
0.00722334 4.30766 4.30766 2 1 0
0.00734845 4.30276 4.30276 2 1 0
0.00747766 4.29785 4.29785 2 1 0
0.00761116 4.29295 4.29295 2 1 0
0.00774918 4.28805 4.28805 2 1 0
0.00789193 4.28315 4.28315 2 1 0
0.00803966 4.27825 4.27825 2 1 0
0.00819264 4.27335 4.27335 2 1 0
0.00835112 4.26846 4.26846 2 1 0
0.00851542 4.26356 4.26356 2 1 0
0.00868585 4.25867 4.25867 2 1 0
0.00886275 4.25379 4.25379 2 1 0
0.00904649 4.2489 4.2489 2 1 0
0.00923744 4.24402 4.24402 2 1 0
0.00943604 4.23914 4.23914 2 1 0
0.00964273 4.23427 4.23427 2 1 0
0.009858 4.2294 4.2294 2 1 0
0.0100824 4.22454 4.22454 2 1 0
0.0103164 4.21968 4.21968 2 1 0
0.0105607 4.21483 4.21483 2 1 0
0.0108159 4.20998 4.20998 2 1 0
0.0110828 4.20514 4.20514 2 1 0
0.011362 4.20031 4.20031 2 1 0
0.0116544 4.19549 4.19549 2 1 0
0.0119609 4.19068 4.19068 2 1 0
0.0122824 4.18588 4.18588 2 1 0
0.01262 4.1811 4.1811 2 1 0
0.0129748 4.17632 4.17632 2 1 0
0.0133479 4.17157 4.17157 2 1 0
0.0137407 4.16683 4.16683 2 1 0
0.0141544 4.16212 4.16212 2 1 0
0.0145905 4.15743 4.15743 2 1 0
0.0150506 4.15276 4.15276 2 1 0
0.0155362 4.14813 4.14813 2 1 0
0.0160492 4.14353 4.14353 2 1 0
0.0165911 4.13897 4.13897 2 1 0
0.0171638 4.13445 4.13445 2 1 0
0.0177691 4.12998 4.12998 2 1 0
0.0184088 4.12557 4.12557 2 1 0
0.0190845 4.12123 4.12123 2 1 0
0.019798 4.11695 4.11695 2 1 0
0.0205505 4.11276 4.11276 2 1 0
0.0213432 4.10865 4.10865 2 1 0
0.022177 4.10463 4.10463 2 1 0
0.0230523 4.10073 4.10073 2 1 0
0.0239692 4.09693 4.09693 2 1 0
0.0249273 4.09326 4.09326 2 1 0
0.0259258 4.08972 4.08972 2 1 0
0.0269632 4.08631 4.08631 2 1 0
0.0280379 4.08303 4.08303 2 1 0
0.0291478 4.0799 4.0799 2 1 0
0.0302906 4.07691 4.07691 2 1 0
0.0314639 4.07407 4.07407 2 1 0
0.0326651 4.07136 4.07136 2 1 0
0.0338916 4.06879 4.06879 2 1 0
0.0351411 4.06636 4.06636 2 1 0
