0.1 1.78004 1.78004 2 1 0
0.136409 1.7966 1.7966 1 1 0
0.172981 1.81281 1.81281 1 1 0
0.228115 1.83647 1.83647 1 1 0
0.311371 1.87066 1.87066 1 1 0
0.437317 1.91926 1.91926 1 1 0
0.628136 1.98704 1.98704 1 1 0
0.917517 2.07936 2.07936 1 1 0
1.35637 2.20183 2.20183 1 1 0
1.84222 2.31996 2.31996 1 1 0
2.33095 2.4255 2.4255 1 1 0
0.1 1.78004 1.78004 2 1 0
0.136409 1.7966 1.7966 1 1 0
0.172981 1.81281 1.81281 1 1 0
0.228115 1.83647 1.83647 1 1 0
0.311371 1.87066 1.87066 1 1 0
0.437317 1.91926 1.91926 1 1 0
0.628136 1.98704 1.98704 1 1 0
0.917517 2.07936 2.07936 1 1 0
1.35637 2.20183 2.20183 1 1 0
1.84222 2.31996 2.31996 1 1 0
2.33095 2.4255 2.4255 1 1 0
0.1 1.78004 1.78004 2 1 0
0.136409 1.7966 1.7966 1 1 0
0.172981 1.81281 1.81281 1 1 0
0.228115 1.83647 1.83647 1 1 0
0.311371 1.87066 1.87066 1 1 0
0.437317 1.91926 1.91926 1 1 0
0.628136 1.98704 1.98704 1 1 0
0.917517 2.07936 2.07936 1 1 0
1.35637 2.20183 2.20183 1 1 0
1.84222 2.31996 2.31996 1 1 0
2.33095 2.4255 2.4255 1 1 0
0.1 1.78004 1.78004 2 1 0
0.136409 1.7966 1.7966 1 1 0
0.172981 1.81281 1.81281 1 1 0
0.228115 1.83647 1.83647 1 1 0
0.311371 1.87066 1.87066 1 1 0
0.437317 1.91926 1.91926 1 1 0
0.628136 1.98704 1.98704 1 1 0
0.917517 2.07936 2.07936 1 1 0
1.35637 2.20183 2.20183 1 1 0
1.84222 2.31996 2.31996 1 1 0
2.33095 2.4255 2.4255 1 1 0
0.1 1.78004 1.78004 2 1 0
0.136409 1.7966 1.7966 1 1 0
0.172981 1.81281 1.81281 1 1 0
0.228115 1.83647 1.83647 1 1 0
0.311371 1.87066 1.87066 1 1 0
0.437317 1.91926 1.91926 1 1 0
0.628136 1.98704 1.98704 1 1 0
0.917517 2.07936 2.07936 1 1 0
1.35637 2.20183 2.20183 1 1 0
1.84222 2.31996 2.31996 1 1 0
2.33095 2.4255 2.4255 1 1 0
0.1 1.78004 1.78004 2 1 0
0.0637658 1.76309 1.76309 1 1 0
0.0277221 1.74575 1.74575 1 1 0
-0.0259492 1.71893 1.71893 1 1 0
-0.105433 1.67671 1.67671 1 1 0
-0.22176 1.6082 1.6082 1 1 0
-0.386613 1.4906 1.4906 1 1 0
-0.543712 1.33269 1.33269 1 1 0
-0.65329 1.11353 1.11353 1 1 0
-0.666667 1 1 2 1 0
-0.613973 0.760708 0.760708 2 1 0
-0.478654 0.527612 0.527612 2 1 0
-0.308099 0.318911 0.318911 2 1 0
-0.103738 0.104115 0.104115 2 1 0
0.126339 -0.127022 -0.127022 2 1 0
0.452208 -0.491876 -0.491876 2 1 0
0.663692 -0.944949 -0.944949 2 1 0
0.666667 -1.00003 -1.00003 1 1 0
0.43904 -1.44521 -1.44521 1 1 0
0.021957 -1.72097 -1.72097 1 1 0
-0.437079 -1.91917 -1.91917 1 1 0
-0.911348 -2.0775 -2.0775 1 1 0
-1.39311 -2.21133 -2.21133 1 1 0
-1.87922 -2.32837 -2.32837 1 1 0
-2.36813 -2.43309 -2.43309 1 1 0
