0.3 0.917756 0.917756 2 1 0
0.338629 0.907374 0.907374 1 1 0
0.377312 0.897193 0.897193 1 1 0
0.454824 0.8774 0.8774 1 1 0
0.571422 0.849038 0.849038 1 1 0
0.746936 0.809119 0.809119 1 1 0
1.01122 0.753917 0.753917 1 1 0
1.40376 0.67762 0.67762 1 1 0
1.79264 0.58924 0.58924 1 1 0
1.88781 0.508248 0.508248 1 1 0
2.07047 0.473681 0.473681 2 1 0
1.88779 0.508248 0.508248 4 2 0
1.88982 0.523862 0.492714 3 2 0
1.8955 0.540227 0.474858 3 2 0
1.9046 0.555834 0.454889 3 2 0
1.91758 0.570623 0.43413 3 2 0
1.93369 0.584005 0.414991 3 2 0
1.95248 0.595765 0.39785 3 2 0
1.9738 0.606239 0.382521 3 2 0
1.9977 0.615751 0.368728 3 2 0
2.02439 0.624276 0.356049 3 2 0
